Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
CPCT02170006T	102	12	16	16	46	18	3	63	24	17	25	16	19	2	11
CPCT02050212T	181	29	59	34	68	23	27	149	59	18	24	36	31	31	0
CPCT02050214T	66	9	65	10	29	24	0	34	36	12	3	4	26	10	6
CPCT02050217T	46	12	18	34	31	7	31	85	0	9	6	6	27	13	0
CPCT02020573T	71	16	49	36	17	15	5	72	31	10	16	6	20	7	7
CPCT02180032T	2	18	1	27	20	9	11	67	37	18	6	7	0	3	9
CPCT02010503TII	124	143	77	142	144	79	86	244	21	11	43	22	45	7	3
CPCT02010622T	161	39	30	120	34	4	47	60	13	65	61	9	8	5	14
CPCT02030370T	16	48	44	52	46	5	61	65	3	6	0	5	21	37	3
CPCT02030339TII	281	63	29	83	67	86	67	127	11	19	6	12	64	38	12
CPCT02040142T	2	9	45	17	5	13	20	150	55	8	3	15	69	0	32
CPCT02120050T	11	0	15	26	9	14	17	82	9	5	6	8	11	1	12
CPCT02120037T	318	23	60	173	129	71	46	103	17	41	19	18	32	22	17
CPCT02050235T	542	339	251	19	181	50	172	157	15	34	115	13	124	24	26
CPCT02050236T	443	22	69	73	122	93	16	234	158	53	50	14	21	6	3
CPCT02050232T	40	16	28	24	2	31	9	90	31	16	10	16	17	3	10
CPCT02050240T	463	654	419	598	208	125	88	158	116	76	143	96	0	141	0
CPCT02020574T	1	3	7	21	22	3	0	57	11	3	13	0	0	9	1
CPCT02020578T	742	55	52	231	247	105	97	153	226	70	92	28	52	17	0
CPCT02090005T	587	34	51	13	390	123	74	76	0	65	261	18	11	25	0
CPCT02020423T	420	16	88	187	157	62	29	70	31	105	63	16	3	1	10
CPCT02020426T	151	666	189	232	163	27	16	106	179	470	76	638	0	960	27
CPCT02050092T	170	15	40	45	16	5	54	41	52	30	26	9	26	13	4
CPCT02010403TII	4	3	14	44	3	9	5	33	16	5	11	0	8	15	4
CPCT02020412T	280	27	32	85	30	72	19	48	10	5	17	0	14	5	13
CPCT02010469T	135	16	50	27	91	34	25	36	31	31	12	17	15	2	15
CPCT02180012T	47	14	22	42	34	1	15	26	14	9	15	5	9	4	5
CPCT02020445T	46	29	70	35	29	0	50	30	27	0	17	8	37	4	1
CPCT02050105T	250	116	85	305	121	95	77	25	64	55	44	46	7	53	0
CPCT02050055TII	126	229	96	50	64	30	190	40	34	55	49	32	66	34	13
CPCT02010493T	86	52	64	34	33	16	17	40	42	16	13	15	6	24	0
CPCT02010503T	115	104	70	118	142	73	83	86	35	7	34	13	35	12	1
CPCT02010501T	509	34	76	60	155	49	26	94	91	25	89	8	42	12	7
CPCT02020464T	22	8	12	47	13	6	24	17	67	11	0	7	15	4	0
CPCT02090009T	158	82	89	39	63	73	8	23	45	15	16	101	53	106	0
CPCT02020468T	2	0	13	26	7	6	0	20	17	0	2	3	5	5	4
CPCT02340001T	42	14	26	33	51	18	19	8	35	27	2	4	12	0	0
CPCT02080079T	3	6	20	17	16	29	10	20	0	9	14	10	24	6	20
CPCT02010526T	33	8	5	0	8	3	0	17	9	1	5	1	5	3	0
CPCT02010532T	373	30	55	107	167	76	9	55	47	38	72	11	3	10	0
CPCT02060051T	15	37	34	8	30	4	51	22	18	9	8	7	10	17	3
CPCT02050141T	95	11	60	21	26	59	0	36	57	20	11	112	32	3	4
CPCT02110024T	160	368	12	9	78	61	298	70	0	90	27	142	18	183	55
CPCT02120013T	54	37	118	123	94	24	0	33	63	53	30	21	51	10	0
CPCT02050158T	214	22	45	88	47	18	23	22	53	16	15	3	27	18	0
CPCT02050149T	5	22	82	14	52	23	36	6	4	25	0	11	150	10	0
CPCT02010557T	75	53	146	11	65	35	41	51	36	15	17	9	50	4	0
CPCT02220014T	13	40	107	39	52	26	121	10	0	27	10	20	42	28	11
CPCT02050052TII	74	78	20	30	42	26	61	24	0	12	0	120	35	163	14
CPCT02020506T	491	41	73	116	215	40	0	28	97	20	57	16	16	0	2
CPCT02030339T	253	35	22	61	44	57	42	28	0	6	12	5	48	14	11
CPCT02080163T	10	5	12	19	4	6	18	85	8	7	1	6	8	17	4
CPCT02050281T	124	20	15	28	83	19	54	77	16	27	13	16	18	17	19
CPCT02070243T	248	12	49	67	45	21	30	125	15	17	28	8	25	23	13
CPCT02340040T	0	14	51	7	0	5	3	30	33	11	13	8	36	4	3
CPCT02120077T	108	15	32	49	31	25	22	72	11	15	22	14	32	23	0
CPCT02030437T	71	36	43	19	13	10	15	124	0	34	20	10	23	3	8
CPCT02010641TII	8	95	92	39	18	21	32	95	14	19	1	24	12	44	0
CPCT02050291T	63	3	25	52	13	14	23	35	59	10	11	3	25	7	8
CPCT02020643T	146	52	75	114	57	44	68	56	50	20	58	19	61	8	0
CPCT02150006T	570	29	41	188	209	69	63	97	99	336	42	30	42	19	0
WIDE01010503T	168	24	19	94	20	12	29	30	46	8	29	11	13	9	11
WIDE01010567T	586	69	39	1119	264	242	218	29	0	104	82	51	16	16	59
WIDE01010459T	355	26	43	153	124	36	108	38	54	109	70	16	13	14	15
CPCT02060041T	683	4	24	36	484	153	34	96	19	0	233	24	0	22	29
WIDE01010561T	178	126	245	84	123	21	3	31	81	117	19	114	32	218	15
WIDE01010651T	0	2	66	42	40	22	19	17	32	13	13	10	23	9	35
